Target TBox logical axioms,Size of T,Hypothesis TBox logical axioms,Size of H,Number of concept names,Number of role names,Size of largest  concept in T,Size of largest  concept in H,Size of largest counterexample, Total membership queries, Total equivalent queries, Left counterexamples, Right counterexamples
12,64,48,263,0,0,4,44,5,1162,20,14,5
12,64,48,251,0,0,4,31,5,1171,20,14,5
12,64,48,246,0,0,4,47,5,1131,20,14,5
12,64,48,232,0,0,4,26,5,1127,20,14,5
12,64,48,263,0,0,4,44,5,1162,20,14,5
12,64,48,251,0,0,4,31,5,1171,20,14,5
