Decompose Left,Decompose Right,Merging,Branching,Saturation,Desaturation,Total Operations
1,19,0,0,16,26,62
1,16,0,0,10,30,57
1,16,0,0,12,27,56
1,12,0,0,13,26,52
1,19,0,0,16,26,62
