Decompose Left,Decompose Right,Merging,Branching,Saturation,Desaturation,Total Operations
0,8,0,0,12,21,41
1,9,0,0,23,25,58
1,6,0,0,34,24,65
2,6,0,0,16,32,56
0,8,0,0,12,22,42
1,9,0,0,23,23,56
