Decompose Left,Decompose Right,Merging,Branching,Saturation,Desaturation,Total Operations
0,10,0,0,31,1,42
0,10,0,0,42,3,55
0,21,0,0,45,1,67
0,25,0,0,54,1,80
0,10,0,0,31,1,42
0,10,0,0,42,3,55
