Decompose Left,Decompose Right,Merging,Branching,Saturation,Desaturation,Total Operations
2,1,0,0,1,15,19
2,1,0,0,1,15,19
1,1,0,0,2,17,21
1,1,0,0,3,18,23
2,1,0,0,1,15,19
2,1,0,0,1,15,19
