Decompose Left,Decompose Right,Merging,Branching,Saturation,Desaturation,Total Operations
0,9,0,0,10,21,40
0,9,0,0,9,21,39
0,15,0,0,22,15,52
0,15,0,0,22,15,52
0,9,0,0,10,21,40
0,9,0,0,9,21,39
