Decompose Left,Decompose Right,Merging,Branching,Saturation,Desaturation,Total Operations
0,15,0,0,52,5,72
0,12,0,0,73,6,91
0,12,0,0,33,11,56
0,15,0,0,76,9,100
0,15,0,0,52,5,72
