Decompose Left,Decompose Right,Merging,Branching,Saturation,Desaturation,Total Operations
39,33,0,0,49,96,217
39,33,0,0,49,96,217
39,33,0,0,49,95,216
0,8,0,0,49,95,152
0,8,0,0,49,99,156
