Target TBox logical axioms,Size of T,Hypothesis TBox logical axioms,Size of H,Number of concept names,Number of role names,Size of largest  concept in T,Size of largest  concept in H,Size of largest counterexample, Total membership queries, Total equivalent queries
39,181,116,565,19,2,3,67,5,1023,18
39,181,116,565,19,2,3,67,5,1023,18
39,181,116,565,19,2,3,67,5,1023,18
39,181,116,565,19,2,3,67,5,1023,18
39,181,116,625,0,0,3,67,5,1090,18
39,181,116,625,0,0,3,67,5,1090,18,15,2
