Decompose Left,Decompose Right,Merging,Branching,Saturation,Desaturation,Total Operations
1,4,0,0,28,11,44
1,5,0,0,29,11,46
1,5,0,0,34,18,58
1,5,0,0,40,18,64
1,4,0,0,28,11,44
1,5,0,0,29,11,46
