Decompose Left,Decompose Right,Merging,Branching,Saturation,Desaturation,Total Operations
1,14,0,0,8,10,33
1,14,0,0,8,12,35
2,6,0,0,7,29,44
2,6,0,0,7,29,44
1,14,0,0,8,10,33
1,14,0,0,8,10,33
