Target TBox logical axioms,Size of T,Hypothesis TBox logical axioms,Size of H,Number of concept names,Number of role names,Size of largest  concept in T,Size of largest  concept in H,Size of largest counterexample, Total membership queries, Total equivalent queries, Left counterexamples, Right counterexamples
18,138,66,493,0,0,16,111,5,1475,23,13,9
18,138,66,448,0,0,16,157,5,1413,23,13,9
18,138,68,419,0,0,16,84,5,1561,25,14,10
18,138,68,372,0,0,16,51,5,1460,25,15,9
18,138,66,492,0,0,16,111,5,1475,23,13,9
18,138,66,450,0,0,16,157,5,1413,23,13,9
