Decompose Left,Decompose Right,Merging,Branching,Saturation,Desaturation,Total Operations
1,1,0,0,10,7,19
1,1,0,0,17,9,28
1,0,0,0,0,0,1
1,0,0,0,4,0,5
1,1,0,0,10,7,19
1,1,0,0,17,9,28
