Decompose Left,Decompose Right,Merging,Branching,Saturation,Desaturation,Total Operations
33,16,0,0,14,70,133
33,16,0,0,14,70,133
33,16,0,0,14,70,133
0,1,0,0,14,70,85
0,1,0,0,14,71,86
