Decompose Left,Decompose Right,Merging,Branching,Saturation,Desaturation,Total Operations
1,2,0,0,14,3,20
1,2,0,0,16,2,21
1,9,0,0,21,7,38
1,6,0,0,31,7,45
1,2,0,0,14,3,20
1,2,0,0,16,2,21
