Decompose Left,Decompose Right,Merging,Branching,Saturation,Desaturation,Total Operations
0,3,0,0,0,0,3
0,3,0,0,0,0,3
3,3,0,0,0,0,6
3,3,0,0,0,0,6
0,3,0,0,0,0,3
0,3,0,0,0,0,3
3,3,0,0,0,0,6
3,3,0,0,0,0,6
0,3,0,0,0,0,3
2,3,0,0,0,0,5
2,3,0,0,0,0,5
3,2,0,0,0,1,6
3,2,0,0,0,1,6
