Decompose Left,Decompose Right,Merging,Branching,Saturation,Desaturation,Total Operations
4,8,0,0,6,2,20
5,6,0,0,8,5,24
5,10,0,0,5,4,24
5,6,0,0,9,4,24
4,8,0,0,6,2,20
5,6,0,0,8,5,24
5,10,0,0,5,4,24
5,6,0,0,9,4,24
4,8,0,0,6,2,20
10,17,0,0,5,11,43
10,7,0,0,5,10,32
9,8,0,0,8,12,37
9,7,0,0,7,11,34
