Decompose Left,Decompose Right,Merging,Branching,Saturation,Desaturation,Total Operations
6,6,0,0,8,15,35
6,6,0,0,5,22,39
7,5,0,0,5,25,42
7,5,0,0,6,24,42
6,6,0,0,8,14,34
6,6,0,0,5,22,39
7,5,0,0,5,26,43
7,5,0,0,6,24,42
6,6,0,0,8,14,34
6,17,0,0,2,20,45
6,17,0,0,2,20,45
6,32,0,0,2,16,56
6,32,0,0,2,16,56
