Decompose Left,Decompose Right,Merging,Branching,Saturation,Desaturation,Total Operations
9,9,0,0,28,11,57
9,10,0,0,29,11,59
9,10,0,0,34,18,71
9,10,0,0,40,18,77
9,9,0,0,28,11,57
9,10,0,0,29,11,59
9,10,0,0,34,18,71
9,10,0,0,40,18,77
9,9,0,0,28,11,57
9,9,0,0,28,11,57
9,10,0,0,29,11,59
9,10,0,0,34,18,71
9,10,0,0,40,18,77
