Decompose Left,Decompose Right,Merging,Branching,Saturation,Desaturation,Total Operations
2,12,0,0,13,3,30
2,11,0,0,2,3,18
3,41,0,0,16,3,63
3,34,0,0,12,3,52
2,12,0,0,13,3,30
2,11,0,0,2,3,18
3,34,0,0,12,3,52
3,41,0,0,17,3,64
2,12,0,0,13,4,31
2,12,0,0,13,4,31
2,11,0,0,2,3,18
3,34,0,0,12,3,52
3,34,0,0,12,3,52
