Decompose Left,Decompose Right,Merging,Branching,Saturation,Desaturation,Total Operations
0,3,0,0,0,0,3
0,3,0,0,0,0,3
0,3,0,0,0,0,3
0,3,0,0,0,0,3
0,3,0,0,0,0,3
0,3,0,0,0,0,3
0,3,0,0,0,0,3
0,3,0,0,0,0,3
0,3,0,0,0,0,3
3,3,0,0,0,27,33
3,3,0,0,0,27,33
3,3,0,0,0,23,29
3,3,0,0,0,23,29
