Decompose Left,Decompose Right,Merging,Branching,Saturation,Desaturation,Total Operations
3,19,0,0,38,5,65
3,16,1,0,44,5,69
3,19,0,0,39,5,66
3,16,1,0,44,5,69
3,19,0,0,38,5,65
3,16,1,0,44,5,69
3,19,0,0,39,5,66
3,16,1,0,44,5,69
3,19,0,0,38,5,65
3,19,0,0,38,5,65
3,16,1,0,44,5,69
3,19,0,0,39,5,66
3,16,1,0,44,5,69
