Decompose Left,Decompose Right,Merging,Branching,Saturation,Desaturation,Total Operations
15,15,0,0,60,0,90
15,10,0,0,47,0,72
13,13,0,0,45,36,107
13,14,0,0,47,34,108
15,15,0,0,60,0,90
15,10,0,0,47,0,72
13,13,0,0,45,31,102
13,14,0,0,47,35,109
15,15,0,0,60,0,90
16,22,0,0,44,6,88
16,21,0,0,77,6,120
16,23,0,0,38,6,83
16,17,0,0,55,6,94
