Decompose Left,Decompose Right,Merging,Branching,Saturation,Desaturation,Total Operations
15,0,0,0,0,0,15
15,0,0,0,0,0,15
15,0,0,0,0,0,15
15,0,0,0,0,0,15
15,0,0,0,0,0,15
15,0,0,0,0,0,15
15,0,0,0,0,0,15
15,0,0,0,0,0,15
15,0,0,0,0,0,15
15,0,0,0,0,0,15
15,0,0,0,0,0,15
15,0,0,0,0,0,15
15,0,0,0,0,0,15
