Decompose Left,Decompose Right,Merging,Branching,Saturation,Desaturation,Total Operations
15,9,0,0,11,24,59
15,8,0,0,11,24,58
18,9,0,0,19,26,72
18,10,0,0,11,26,65
15,9,0,0,11,24,59
15,8,0,0,11,24,58
18,9,0,0,19,26,72
18,10,0,0,11,26,65
15,9,0,0,11,24,59
15,9,0,0,11,24,59
15,8,0,0,11,24,58
18,9,0,0,19,26,72
18,10,0,0,11,26,65
