Decompose Left,Decompose Right,Merging,Branching,Saturation,Desaturation,Total Operations
4,5,0,0,9,0,18
4,6,0,0,12,0,22
4,5,0,0,12,0,21
4,5,0,0,7,0,16
4,5,0,0,9,0,18
4,6,0,0,12,0,22
4,5,0,0,12,0,21
4,5,0,0,7,0,16
4,5,0,0,9,0,18
6,1,0,0,7,2,16
6,2,0,0,7,2,17
5,2,0,0,9,3,19
5,2,0,0,8,3,18
