Decompose Left,Decompose Right,Merging,Branching,Saturation,Desaturation,Total Operations
2,2,0,0,2,1,7
2,2,0,0,1,1,6
2,2,0,0,2,1,7
2,2,0,0,1,1,6
2,2,0,0,2,1,7
2,2,0,0,1,1,6
2,2,0,0,2,1,7
2,2,0,0,1,1,6
2,2,0,0,2,1,7
2,2,0,0,2,1,7
2,2,0,0,1,1,6
2,2,0,0,2,1,7
2,2,0,0,1,1,6
