Decompose Left,Decompose Right,Merging,Branching,Saturation,Desaturation,Total Operations
7,7,0,0,3,2,19
7,7,0,0,2,2,18
7,13,0,0,9,15,44
7,13,0,0,2,15,37
7,7,0,0,3,2,19
7,7,0,0,2,2,18
7,13,0,0,9,15,44
7,13,0,0,2,15,37
7,7,0,0,3,2,19
7,7,0,0,3,2,19
7,7,0,0,2,2,18
7,13,0,0,9,15,44
7,13,0,0,2,15,37
