Decompose Left,Decompose Right,Merging,Branching,Saturation,Desaturation,Total Operations
1,4,0,0,1,0,6
1,4,0,0,0,0,5
1,5,0,0,10,0,16
1,4,0,0,5,0,10
1,4,0,0,1,0,6
1,4,0,0,0,0,5
1,5,0,0,10,0,16
1,4,0,0,5,0,10
1,4,0,0,1,0,6
4,4,0,0,1,11,20
4,4,0,0,0,11,19
4,3,0,0,1,24,32
4,3,0,0,2,24,33
