Decompose Left,Decompose Right,Merging,Branching,Saturation,Desaturation,Total Operations
3,13,0,0,8,1,25
3,10,0,0,18,1,32
3,12,0,0,21,10,46
3,12,0,0,21,10,46
3,13,0,0,8,1,25
3,10,0,0,18,1,32
3,12,0,0,21,7,43
3,12,0,0,21,7,43
3,13,0,0,8,1,25
7,5,0,0,8,9,29
7,5,0,0,13,9,34
7,5,0,0,6,13,31
6,5,0,0,8,7,26
