Decompose Left,Decompose Right,Merging,Branching,Saturation,Desaturation,Total Operations
4,3,0,0,0,0,7
4,3,0,0,0,0,7
3,5,0,0,0,6,14
3,5,0,0,0,6,14
4,3,0,0,0,0,7
4,3,0,0,0,0,7
3,5,0,0,0,6,14
3,5,0,0,0,6,14
4,3,0,0,0,0,7
4,3,0,0,0,0,7
4,3,0,0,0,0,7
3,5,0,0,0,6,14
3,5,0,0,0,6,14
