Decompose Left,Decompose Right,Merging,Branching,Saturation,Desaturation,Total Operations
4,11,0,0,7,10,32
5,6,0,0,5,8,24
4,12,0,0,11,12,39
5,12,0,0,7,6,30
4,11,0,0,7,9,31
5,6,0,0,5,5,21
4,12,0,0,11,12,39
5,12,0,0,7,6,30
4,11,0,0,7,8,30
7,4,0,0,9,17,37
6,8,0,0,7,19,40
6,6,0,0,11,20,43
6,9,0,0,17,19,51
