Decompose Left,Decompose Right,Merging,Branching,Saturation,Desaturation,Total Operations
10,8,0,0,25,9,52
10,8,0,0,16,9,43
10,8,0,0,29,9,56
10,8,0,0,16,9,43
10,8,0,0,25,9,52
10,8,0,0,16,9,43
10,8,0,0,29,9,56
10,8,0,0,16,10,44
10,8,0,0,25,9,52
10,8,0,0,25,9,52
10,8,0,0,16,9,43
10,8,0,0,29,10,57
10,8,0,0,16,10,44
