Decompose Left,Decompose Right,Merging,Branching,Saturation,Desaturation,Total Operations
2,3,0,0,3,0,8
2,3,0,0,13,0,18
4,2,0,0,2,0,8
4,3,0,0,16,0,23
2,3,0,0,3,0,8
2,3,0,0,13,0,18
4,2,0,0,2,0,8
4,3,0,0,16,0,23
2,3,0,0,3,0,8
4,4,0,0,10,0,18
4,4,0,0,17,2,27
4,1,0,0,0,0,5
4,1,0,0,4,0,9
