Decompose Left,Decompose Right,Merging,Branching,Saturation,Desaturation,Total Operations
8,4,0,0,14,3,29
8,4,0,0,16,2,30
6,14,0,0,21,7,48
6,9,0,0,31,7,53
8,4,0,0,14,3,29
8,4,0,0,16,2,30
6,14,0,0,21,7,48
6,9,0,0,31,7,53
8,4,0,0,14,3,29
8,4,0,0,14,3,29
8,4,0,0,16,2,30
6,14,0,0,21,7,48
6,9,0,0,31,7,53
