Decompose Left,Decompose Right,Merging,Branching,Saturation,Desaturation,Total Operations
2,9,0,0,0,0,11
2,9,0,0,0,0,11
6,9,0,0,13,42,70
6,10,0,0,2,42,60
2,9,0,0,0,0,11
2,9,0,0,0,0,11
6,9,0,0,13,42,70
6,10,0,0,2,42,60
2,9,0,0,0,0,11
4,4,0,0,0,4,12
4,4,0,0,0,4,12
3,5,0,0,0,0,8
3,5,0,0,0,0,8
