Decompose Left,Decompose Right,Merging,Branching,Saturation,Desaturation,Total Operations
3,4,0,0,0,0,7
3,4,0,0,0,0,7
4,4,0,0,0,27,35
4,4,0,0,0,27,35
3,4,0,0,0,0,7
3,4,0,0,0,0,7
4,4,0,0,0,27,35
4,4,0,0,0,27,35
3,4,0,0,0,0,7
3,4,0,0,0,0,7
3,4,0,0,0,0,7
4,4,0,0,0,27,35
4,4,0,0,0,27,35
