Decompose Left,Decompose Right,Merging,Branching,Saturation,Desaturation,Total Operations
26,31,0,0,22,82,161
26,31,0,0,22,85,164
26,31,0,0,22,81,160
0,7,0,0,22,84,113
0,7,0,0,22,83,112
