Decompose Left,Decompose Right,Merging,Branching,Saturation,Desaturation,Total Operations
7,4,0,0,6,16,33
1,2,0,0,6,16,25
1,2,0,0,6,16,25
1,2,0,0,7,22,32
1,2,0,0,7,22,32
