Target TBox logical axioms,Size of T,Hypothesis TBox logical axioms,Size of H,Number of concept names,Number of role names,Size of largest  concept in T,Size of largest  concept in H,Size of largest counterexample, Total membership queries, Total equivalent queries
12,50,23,108,11,2,2,21,5,391,14
12,50,23,108,11,2,2,21,5,391,14
12,50,23,108,11,2,2,21,5,391,14
12,50,23,108,11,2,2,21,5,391,14
12,50,23,119,0,0,2,21,5,403,14
12,50,23,119,0,0,2,21,5,403,14,12,1
