Decompose Left,Decompose Right,Merging,Branching,Saturation,Desaturation,Total Operations
0,9,0,0,38,5,52
0,8,1,0,44,5,58
0,9,0,0,39,5,53
0,8,1,0,44,5,58
0,9,0,0,38,5,52
0,8,1,0,44,5,58
