Decompose Left,Decompose Right,Merging,Branching,Saturation,Desaturation,Total Operations
1,3,0,0,25,9,38
1,3,0,0,16,9,29
1,3,0,0,29,9,42
1,3,0,0,16,9,29
1,3,0,0,25,9,38
1,3,0,0,16,9,29
