Decompose Left,Decompose Right,Merging,Branching,Saturation,Desaturation,Total Operations
1,0,0,0,0,16,17
1,0,0,0,2,16,19
0,3,0,0,1,43,47
0,3,0,0,2,43,48
1,0,0,0,0,16,17
1,0,0,0,2,16,19
