Decompose Left,Decompose Right,Merging,Branching,Saturation,Desaturation,Total Operations
1,0,0,0,1,12,14
1,0,0,0,0,12,13
1,0,0,0,1,24,26
1,0,0,0,2,24,27
1,0,0,0,1,12,14
1,0,0,0,0,12,13
