Decompose Left,Decompose Right,Merging,Branching,Saturation,Desaturation,Total Operations
0,13,0,0,2,20,35
0,13,0,0,2,20,35
1,27,0,0,2,16,46
1,27,0,0,2,15,45
0,13,0,0,2,19,34
0,13,0,0,2,20,35
