Decompose Left,Decompose Right,Merging,Branching,Saturation,Desaturation,Total Operations
0,0,0,0,0,16,16
0,0,0,0,0,14,14
0,0,0,0,0,15,15
0,0,0,0,0,15,15
0,0,0,0,0,16,16
