Decompose Left,Decompose Right,Merging,Branching,Saturation,Desaturation,Total Operations
0,7,0,0,13,4,24
0,5,0,0,2,3,10
0,27,0,0,12,3,42
0,27,0,0,12,3,42
0,7,0,0,13,3,23
0,5,0,0,2,3,10
