Target TBox logical axioms,Size of T,Hypothesis TBox logical axioms,Size of H,Number of concept names,Number of role names,Size of largest  concept in T,Size of largest  concept in H,Size of largest counterexample, Total membership queries, Total equivalent queries, Left counterexamples, Right counterexamples
12,64,127,727,0,0,4,200,5,769,9,4,4
12,64,127,624,0,0,4,101,5,769,9,4,4
12,64,129,725,0,0,4,167,5,882,11,5,5
12,64,128,632,0,0,4,91,5,829,10,5,4
12,64,127,727,0,0,4,200,5,769,9,4,4
12,64,127,624,0,0,4,101,5,769,9,4,4
