Decompose Left,Decompose Right,Merging,Branching,Saturation,Desaturation,Total Operations
0,0,0,0,0,9,9
0,0,0,0,0,9,9
0,0,0,0,0,11,11
0,0,0,0,0,9,9
0,0,0,0,0,9,9
0,0,0,0,0,11,11
