Decompose Left,Decompose Right,Merging,Branching,Saturation,Desaturation,Total Operations
0,0,0,0,0,13,13
0,0,0,0,0,15,15
0,0,0,0,0,27,27
0,0,0,0,0,24,24
0,0,0,0,0,13,13
