Decompose Left,Decompose Right,Merging,Branching,Saturation,Desaturation,Total Operations
12,1,0,0,2,40,55
12,1,0,0,2,40,55
12,1,0,0,2,39,54
0,0,0,0,2,40,42
0,0,0,0,2,39,41
