Decompose Left,Decompose Right,Merging,Branching,Saturation,Desaturation,Total Operations
0,6,0,0,26,0,32
0,8,0,0,56,0,64
0,7,0,0,43,1,51
0,6,0,0,83,1,90
0,6,0,0,26,0,32
0,8,0,0,56,0,64
