Decompose Left,Decompose Right,Merging,Branching,Saturation,Desaturation,Total Operations
1,1,0,0,9,18,29
0,2,0,0,7,20,29
0,2,0,0,11,21,34
0,4,0,0,18,21,43
1,1,0,0,9,18,29
