Decompose Left,Decompose Right,Merging,Branching,Saturation,Desaturation,Total Operations
0,7,0,0,0,13,20
0,7,0,0,0,13,20
0,7,0,0,0,13,20
0,7,0,0,0,13,20
0,7,0,0,0,13,20
0,7,0,0,0,13,20
