Decompose Left,Decompose Right,Merging,Branching,Saturation,Desaturation,Total Operations
0,3,0,0,4,4,11
0,3,0,0,3,4,10
0,3,0,0,4,4,11
0,3,0,0,3,4,10
0,3,0,0,4,4,11
0,3,0,0,3,4,10
